Time,pm25,pm10,Temperature,Pressure,Humidity,Altitude,Gas
1707954120.6682372,0,5,23.628828125,1005.0437671177095,44.54319515493603,68.54761912637778,194701
1707954121.6802905,0,5,23.626875,1005.0491515245209,44.54908726868271,68.50249421132433,194156
1707954122.6912873,0,5,23.6247265625,1005.0576530151515,44.5549569292546,68.43124645643971,195360
1707954123.7021189,0,5,23.62375,1005.050889954169,44.5548437841873,68.48792505489796,195250
1707954124.713036,0,5,23.6231640625,1005.043050044829,44.56701363340895,68.55362868944951,195140
1707954125.7238414,0,5,23.6227734375,1005.0406886577749,44.566968366156104,68.57341875880596,195691
1707954126.734657,0,5,23.6212109375,1005.0415578663124,44.57902586759309,68.5661341810628,195581
1707954127.7456694,0,5,23.6196484375,1005.042427059792,44.566606234749514,68.55884973461363,196691
1707954128.7578351,0,5,23.6184765625,1005.0370620422552,44.57870893835796,68.60381239786221,195581
1707954129.7698507,0,5,23.617109375,1005.0416905775802,44.59078982461186,68.56502196792133,195581
1707954130.780742,0,5,23.615546875,1005.0442788441495,44.60284887974833,68.54333050958398,196802
1707954131.7915535,0,7,23.61359375,1005.0445057155234,44.58426253499607,68.54142917321026,197138
1707954132.8023462,0,7,23.612421875,1005.0511744073447,44.59636637374507,68.48554115662407,195802
1707954133.8131473,0,7,23.6118359375,1005.0484918991701,44.602418602400746,68.50802230054767,197475
1707954134.8239927,0,7,23.61203125,1005.0539703311565,44.60856162983891,68.46210956841527,196691
1707954135.8349593,0,7,23.6114453125,1005.0616024049718,44.60237331101393,68.39814829061997,196468
1707954136.8458095,0,7,23.6118359375,1005.0708401812043,44.59629844368572,68.32073080606492,198266
1707954137.8568456,0,4,23.61046875,1005.0668730840141,44.602260083351574,68.3539771226762,197026
1707954138.8676386,0,4,23.610859375,1005.0709535622445,44.60842574122327,68.31978061614373,198949
1707954139.8784678,0,4,23.610859375,1005.0778299500915,44.60842574122327,68.2621532031746,198266
1707954140.8905678,0,4,23.610859375,1005.0761108529634,44.60230537427858,68.2765600278838,198153
1707954141.9014812,0,4,23.6114453125,1005.0805124863856,44.61461428013999,68.23967235493694,199178
1707954142.9122522,0,4,23.612421875,1005.0855564222013,44.59636637374507,68.19740205912044,198493
1707954143.9230623,0,5,23.6126171875,1005.0893157748474,44.596389017190134,68.16589722029384,197926
1707954144.9338858,0,5,23.6126171875,1005.0927539803001,44.60250918572613,68.13708380351544,199752
1707954145.9447174,0,5,23.6133984375,1005.0957576848673,44.58423989623181,68.1119117280863,199522
1707954146.956506,0,6,23.614375,1005.0973634376081,44.57211425278125,68.09845499385206,199292
1707954147.9683049,0,6,23.61515625,1005.1055244811791,44.58444364676497,68.03006304311852,199178
1707954148.9807875,0,6,23.615546875,1005.1010094529788,44.57836938131596,68.06790025475307,199522
1707954149.9936051,0,6,23.6159375,1005.1033708680329,44.58453420375254,68.04811091242797,200793
1707954151.0052738,0,6,23.6161328125,1005.1054111329622,44.57231796118459,68.0310129315069,200677
1707954152.0174475,0,6,23.615546875,1005.1078858986189,44.5722500579699,68.01027375278049,200098
1707954153.0303338,0,7,23.615546875,1005.1044476755771,44.56001207279221,68.0390869657202,201143
1707954154.0416005,0,7,23.6149609375,1005.1137988791523,44.572182155168775,67.96072160812548,201260
1707954155.0533004,0,7,23.6149609375,1005.1172371002732,44.55382553025943,67.93190862833761,200445
1707954156.0641716,0,7,23.613984375,1005.1190695334392,44.55371239667632,67.916552504973,200561
1707954157.075228,0,7,23.6133984375,1005.1112296354021,44.541407908952785,67.98225243607048,200677
1707954158.087038,0,7,23.612421875,1005.1096238589932,44.516824280690386,67.99570921832495,201494
1707954159.0974011,1,8,23.61203125,1005.1089815486314,44.522896352380116,68.00109193441496,201963
1707954160.1093311,1,8,23.6126171875,1005.1082259103268,44.51684689221366,68.0074243696192,202672
1707954161.1201525,1,8,23.61203125,1005.1089815486314,44.50454513010108,68.00109193441496,201260
1707954162.1306357,1,5,23.612421875,1005.1010283433582,44.50459034318665,68.06774194775353,203147
1707954163.1424203,1,5,23.6130078125,1005.105430010161,44.49854151779791,68.03085473552431,203147
1707954164.154576,1,5,23.61203125,1005.1072624463665,44.49231208444265,68.01549844062653,203028
1707954165.1679819,1,5,23.610859375,1005.10361642032,44.49217647575796,68.04605311527693,204466
1707954166.1799107,1,5,23.6094921875,1005.0996492487571,44.498134648364,68.07929917730763,203505
1707954167.1908388,1,5,23.609296875,1005.0958899070398,44.479763571877854,68.11080366228954,202435
1707954168.2016532,1,6,23.610859375,1005.1053355192224,44.49217647575796,68.03164659493048,203625
1707954169.2124343,1,6,23.6114453125,1005.1045798821367,44.48001213099314,68.03797903852114,204225
1707954170.2232318,1,6,23.6118359375,1005.0966266837613,44.48005732415603,68.10462923039144,203984
1707954171.234036,1,6,23.610859375,1005.1018973215286,44.46771308945097,68.06045965465036,203505
1707954172.2448347,1,6,23.610859375,1005.1053355192224,44.473828605269084,68.03164659493048,205557
1707954173.2556887,1,6,23.6110546875,1005.112533072561,44.48608289729938,67.97132934031382,204707
1707954174.2676346,1,5,23.60890625,1005.1158767281404,44.46748717688561,67.94330880901047,205314
1707954175.279649,1,5,23.60734375,1005.1133074611774,44.46119119903217,67.96483979543652,204345
1707954176.2915602,1,5,23.60578125,1005.1158954538191,44.461010494866215,67.94315188412943,205557
1707954177.3033,1,7,23.60421875,1005.1150452593403,44.45471480233404,67.95027668396366,205557
1707954178.3140695,1,7,23.60109375,1005.1133448502275,44.44823871647496,67.96452646717897,205679
1707954179.324839,1,7,23.5997265625,1005.1128157965059,44.460310293951096,67.96896005175174,205192
1707954180.335605,1,7,23.5985546875,1005.1143269646451,44.4479451566299,67.95629614102447,206537
